unique_tree_id,id_parcela,monitoreo,monitoreo_label,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,crecimiento_altura,crecimiento_copa,altura_actual,copa_actual
Guayabal_P36_Inan,36,3,M3,Fagaceae,Quercus humboldtii,Roble,12,2731,4735717.256226,2199468.73812,0.32,0.21,1,0,0,0,0,1,1,0,0,0.02000000000000002,0.03,0.34,0.24
Guayabal_P36_Inan,36,4,M4,Fagaceae,Quercus humboldtii,Roble,18,2731,4735717.256226,2199468.73812,0.34,0.24,1,0,0,0,0,1,1,0,0,0.11,0.08000000000000002,0.45,0.32
Guayabal_P39_Inan,39,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2732,4735710.587321,2199463.236449,0.2,0.2,1,0,0,0,0,1,1,0,0,0.04999999999999999,0.04999999999999999,0.25,0.25
Guayabal_P3_I1.0,3,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2814,4736214.230007,2199826.180178,0.2,0.2,1,0,0,0,0,1,1,0,0,0.0,0.0,0.2,0.2
Guayabal_P3_I1.0,3,3,M3,Fagaceae,Quercus humboldtii,Roble,12,2814,4736214.230007,2199826.180178,0.2,0.2,1,0,0,0,0,1,1,0,0,0.03,0.03,0.23,0.23
Guayabal_P3_I1.0,3,4,M4,Fagaceae,Quercus humboldtii,Roble,18,2814,4736214.230007,2199826.180178,0.23,0.23,1,0,0,0,0,1,1,0,0,0.03,0.06999999999999998,0.26,0.3
Guayabal_P3_I10.0,3,2,M2,Podocarpaceae,Retrophyllum rospigliosii,Pino romerón,6,2814,4736192.233286,2199826.323329,0.21,0.13,1,0,0,0,0,1,1,0,0,0.07000000000000003,0.04000000000000001,0.28,0.17
Guayabal_P3_I10.0,3,3,M3,Podocarpaceae,Retrophyllum rospigliosii,Pino romerón,12,2814,4736192.233286,2199826.323329,0.28,0.17,1,0,0,0,0,1,1,0,0,0.01999999999999996,0.07999999999999999,0.3,0.25
Guayabal_P3_I10.0,3,4,M4,Podocarpaceae,Retrophyllum rospigliosii,Pino romerón,18,2814,4736192.233286,2199826.323329,0.3,0.25,1,0,0,0,0,1,1,0,0,0.04999999999999999,0.02000000000000002,0.35,0.27
Guayabal_P3_I11.0,3,2,M2,Aquifoliaceae,Ilex gabinetensis,Cardenillo,6,2814,4736189.058334,2199823.743693,0.21,0.13,0,0,1,0,0,1,1,0,0,0.07000000000000003,0.01999999999999999,0.28,0.15
Guayabal_P3_I11.0,3,3,M3,Aquifoliaceae,Ilex gabinetensis,Cardenillo,12,2814,4736189.058334,2199823.743693,0.28,0.15,1,0,0,0,0,1,1,0,0,0.009999999999999953,0.08000000000000002,0.29,0.23
Guayabal_P3_I12.0,3,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2814,4736186.280132,2199822.883792,0.21,0.08,1,0,0,1,0,0,1,0,0,0.3100000000000001,0.25,0.5200000000000001,0.33
