monitoreo,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,altura_actual,copa_actual
4,1,17,2,18,2757,4735766.6735,2199558.578679,2.26,1.26,1,0,0,1,0,0,1,0,0,3.1,2.6
4,2,6,18,18,2757,4735769.1341,2199556.276779,0.56,0.35,1,0,0,1,0,0,1,0,0,1.02,0.52
4,8,24,1,18,2790,4735716.38,2199568.02,0.89,0.38,1,0,0,0,0,1,0,1,0,0.94,0.46
4,6,5,10,18,2790,4735710.54,2199585.36,0.85,0.28,1,0,0,0,0,1,0,1,0,0.85,0.39
4,8,24,1,18,2790,4735709.92,2199587.1,1.25,0.7,1,0,0,0,0,1,0,1,0,1.25,0.95
4,8,24,1,18,2790,4735708.65,2199590.54,0.7,0.32,1,0,0,0,0,1,0,1,0,0.91,0.51
4,6,5,10,18,2790,4735707.74,2199593.53,0.38,0.38,1,0,0,0,0,1,0,1,0,0.52,0.38
4,8,24,1,18,2790,4735707.63,2199595.32,0.84,0.49,1,0,0,0,0,1,0,1,0,0.89,0.49
4,2,6,18,18,2790,4735707.06,2199597.79,0.65,0.13,1,0,0,1,0,0,0,1,0,0.65,0.13
4,6,5,10,18,2790,4735705.75,2199600.09,0.38,0.42,1,0,0,0,0,1,0,1,0,0.41,0.42
4,6,5,10,18,2790,4735703.55,2199600.27,0.35,0.23,1,0,0,0,0,1,0,1,0,0.35,0.27
4,15,3,8,18,2790,4735702.37,2199600.13,0.5,0.2,0,0,1,0,0,1,0,1,0,0.56,0.2
4,9,22,25,18,2790,4735715.79,2199570.21,0.48,0.25,1,0,0,0,0,1,0,1,0,0.53,0.35
4,2,26,12,18,2790,4735699.2,2199600.41,0.34,0.28,1,0,0,1,0,0,0,1,0,0.44,0.3
4,6,5,10,18,2790,4735697.33,2199600.05,0.47,0.26,1,0,0,0,0,1,0,1,0,0.64,0.26
4,8,24,1,18,2790,4735694.59,2199600.25,0.74,0.43,1,0,0,0,0,1,0,1,0,0.74,0.76
4,6,5,10,18,2790,4735692.53,2199599.62,0.43,0.38,1,0,0,0,0,1,0,1,0,0.43,0.38
4,11,20,0,18,2790,4735691.66,2199597.55,0.44,0.28,1,0,0,0,1,0,0,1,0,0.45,0.28
4,8,13,13,18,2790,4735693.28,2199598.07,1.0,0.55,1,0,0,0,1,0,0,1,0,1.74,0.81
4,8,13,13,18,2790,4735696.22,2199598.07,0.37,0.24,1,0,0,0,1,0,0,1,0,0.43,0.26
4,14,15,19,18,2790,4735698.8,2199597.95,0.3,0.14,1,0,0,1,0,0,0,1,0,0.3,0.21
4,8,13,13,18,2790,4735700.83,2199598.23,0.38,0.26,1,0,0,0,1,0,0,1,0,0.42,0.3
4,8,13,13,18,2790,4735702.77,2199598.35,0.58,0.33,1,0,0,0,1,0,0,1,0,0.68,0.45
4,8,9,9,18,2790,4735714.79,2199571.76,0.77,0.45,0,0,1,0,0,1,0,1,0,0.77,0.09
4,11,20,0,18,2790,4735704.44,2199598.74,0.39,0.15,0,0,1,0,1,0,0,1,0,0.39,0.08
4,2,26,12,18,2790,4735705.35,2199596.24,0.23,0.14,1,0,0,1,0,0,0,1,0,0.24,0.15
4,11,20,0,18,2790,4735705.91,2199593.58,0.24,0.15,1,0,0,0,1,0,0,1,0,0.28,0.19
4,8,13,13,18,2790,4735706.82,2199591.68,0.46,0.16,1,0,0,0,1,0,0,1,0,0.5,0.16
4,11,20,0,18,2790,4735707.57,2199589.06,0.39,0.25,1,0,0,0,1,0,0,1,0,0.42,0.25
4,7,2,29,18,2790,4735708.25,2199587.31,0.55,0.36,1,0,0,1,0,0,0,1,0,0.57,0.43
4,11,20,0,18,2790,4735709.16,2199585.01,0.4,0.13,1,0,0,0,1,0,0,1,0,0.44,0.13
4,8,13,13,18,2790,4735710.51,2199579.89,0.38,0.24,1,0,0,0,1,0,0,1,0,0.41,0.28
4,10,29,6,18,2790,4735711.14,2199578.26,0.83,0.48,1,0,0,1,0,0,0,1,0,1.07,0.6700000000000002
4,2,26,12,18,2790,4735713.87,2199573.61,0.47,0.28,1,0,0,1,0,0,0,1,0,0.49,0.28
4,8,13,13,18,2790,4735711.18,2199577.0,0.44,0.31,1,0,0,0,1,0,0,1,0,0.5800000000000001,0.32
4,8,13,13,18,2790,4735711.7,2199575.29,0.68,0.44,1,0,0,0,1,0,0,1,0,0.84,0.44
4,11,20,0,18,2790,4735712.05,2199573.04,0.22,0.11,1,0,0,0,1,0,0,1,0,0.23,0.11
4,2,26,12,18,2790,4735712.9,2199571.25,0.55,0.35,1,0,0,1,0,0,0,1,0,0.59,0.35
4,8,13,13,18,2790,4735714.06,2199568.14,0.65,0.25,1,0,0,0,1,0,0,1,0,0.69,0.33
4,8,13,13,18,2790,4735714.7,2199565.57,0.56,0.48,1,0,0,0,1,0,0,1,0,0.92,0.76
4,10,29,6,18,2790,4735713.28,2199564.05,0.63,0.36,1,0,0,1,0,0,0,1,0,0.75,0.42
4,2,6,18,18,2790,4735712.83,2199566.03,0.3,0.14,1,0,0,1,0,0,0,1,0,0.3,0.24
4,2,26,12,18,2790,4735712.12,2199567.97,0.33,0.27,1,0,0,1,0,0,0,1,0,0.43,0.36
4,8,24,1,18,2790,4735713.34,2199575.42,0.98,0.5,1,0,0,0,0,1,0,1,0,1.06,0.5
4,10,29,6,18,2790,4735711.42,2199570.25,0.72,0.49,1,0,0,1,0,0,0,1,0,1.03,0.73
4,2,26,12,18,2790,4735711.1,2199571.91,0.27,0.21,1,0,0,1,0,0,0,1,0,0.28,0.26
4,2,6,18,18,2790,4735710.51,2199573.98,0.3,0.11,1,0,0,1,0,0,0,1,0,0.3,0.24
4,7,2,29,18,2790,4735709.87,2199576.36,0.4,0.37,1,0,0,1,0,0,0,1,0,0.4,0.53
4,2,26,12,18,2790,4735709.45,2199577.41,0.22,0.19,1,0,0,1,0,0,0,1,0,0.36,0.28
4,10,29,6,18,2790,4735708.13,2199581.52,0.6,0.41,1,0,0,1,0,0,0,1,0,0.69,0.44
4,7,2,29,18,2790,4735707.41,2199585.33,0.5,0.25,1,0,0,1,0,0,0,1,0,0.66,0.25
4,14,15,19,18,2790,4735706.5,2199587.51,0.7,0.38,1,0,0,1,0,0,0,1,0,0.74,0.53
4,6,5,10,18,2790,4735713.04,2199577.55,0.34,0.35,1,0,0,0,0,1,0,1,0,0.38,0.4
4,2,26,12,18,2790,4735705.39,2199588.94,0.6,0.27,1,0,0,1,0,0,0,1,0,0.78,0.42
4,2,26,12,18,2790,4735705.43,2199590.53,0.26,0.22,1,0,0,1,0,0,0,1,0,0.27,0.24
4,2,26,12,18,2790,4735704.44,2199592.91,0.38,0.23,1,0,0,1,0,0,0,1,0,0.38,0.23
4,2,26,12,18,2790,4735703.88,2199594.77,0.33,0.19,1,0,0,1,0,0,0,1,0,0.33,0.22
4,7,2,29,18,2790,4735703.52,2199596.32,0.56,0.33,1,0,0,1,0,0,0,1,0,0.79,0.33
4,10,29,6,18,2790,4735702.75,2199596.6,0.42,0.26,1,0,0,1,0,0,0,1,0,0.45,0.35
4,2,26,12,18,2790,4735701.54,2199596.68,0.37,0.24,1,0,0,1,0,0,0,1,0,0.4,0.24
4,10,29,6,18,2790,4735699.63,2199596.72,0.63,0.42,1,0,0,1,0,0,0,1,0,0.72,0.45
4,2,26,12,18,2790,4735697.53,2199596.6,0.2,0.11,1,0,0,1,0,0,0,1,0,0.3,0.22
4,2,26,12,18,2790,4735695.55,2199596.48,0.23,0.14,1,0,0,1,0,0,0,1,0,0.24,0.23
4,8,24,1,18,2790,4735712.5,2199579.35,1.04,0.55,1,0,0,0,0,1,0,1,0,1.1,0.74
4,10,29,6,18,2790,4735712.06,2199581.72,0.68,0.45,1,0,0,1,0,0,0,1,0,0.85,0.53
4,8,24,1,18,2790,4735711.1,2199583.7,0.9,0.58,1,0,0,0,0,1,0,1,0,0.9,0.6
2,14,15,19,6,2723,4735781.789012,2199820.994616,0.32,0.2,1,0,0,1,0,0,0,0,1,0.37,0.23
2,21,8,15,6,2723,4735756.267099,2199845.629946,0.2,0.1,1,0,0,1,0,0,0,0,1,0.27,0.15
3,21,8,15,12,2723,4735756.267099,2199845.629946,0.27,0.15,1,0,0,1,0,0,0,0,1,0.27,0.23
4,21,8,15,18,2723,4735756.267099,2199845.629946,0.27,0.23,1,0,0,1,0,0,0,0,1,0.45,0.45
2,1,17,2,6,2723,4735753.965216,2199848.487493,0.25,0.08,1,0,0,1,0,0,0,0,1,0.26,0.15
3,1,17,2,12,2723,4735753.965216,2199848.487493,0.26,0.15,1,0,0,1,0,0,0,0,1,0.96,0.82
4,1,17,2,18,2723,4735753.965216,2199848.487493,0.96,0.82,1,0,0,1,0,0,0,0,1,2.5700000000000003,1.12
2,1,27,5,6,2723,4735749.817292,2199852.111608,0.25,0.18,1,0,0,1,0,0,0,0,1,0.33,0.22
3,1,27,5,12,2723,4735749.817292,2199852.111608,0.33,0.22,1,0,0,1,0,0,0,0,1,1.18,1.4
4,1,27,5,18,2723,4735749.817292,2199852.111608,1.18,1.4,1,0,0,1,0,0,0,0,1,1.4,1.4
2,21,8,15,6,2723,4735746.721667,2199854.651572,0.29,0.14,1,0,0,1,0,0,0,0,1,0.42,0.22
3,21,8,15,12,2723,4735746.721667,2199854.651572,0.42,0.22,1,0,0,1,0,0,0,0,1,0.72,0.36
4,21,8,15,18,2723,4735746.721667,2199854.651572,0.72,0.36,1,0,0,1,0,0,0,0,1,1.04,0.6599999999999999
2,3,0,24,6,2723,4735744.202137,2199852.376842,0.26,0.21,1,0,0,0,0,1,0,0,1,0.34,0.16
3,3,0,24,12,2723,4735744.202137,2199852.376842,0.34,0.16,1,0,0,0,0,1,0,0,1,0.45,0.23
4,3,0,24,18,2723,4735744.202137,2199852.376842,0.45,0.23,1,0,0,0,0,1,0,0,1,0.52,0.33
2,6,5,10,6,2723,4735747.218408,2199849.281244,0.2,0.15,1,0,0,0,0,1,0,0,1,0.23,0.26
3,6,5,10,12,2723,4735747.218408,2199849.281244,0.23,0.26,1,0,0,0,0,1,0,0,1,0.35,0.34
4,6,5,10,18,2723,4735747.218408,2199849.281244,0.35,0.34,1,0,0,0,0,1,0,0,1,0.43,0.54
2,9,22,25,6,2723,4735750.631542,2199846.106286,0.2,0.15,0,0,1,0,0,1,0,0,1,0.26,0.24
3,9,22,25,12,2723,4735750.631542,2199846.106286,0.26,0.24,1,0,0,0,0,1,0,0,1,0.38,0.33
4,9,22,25,18,2723,4735750.631542,2199846.106286,0.38,0.33,1,0,0,0,0,1,0,0,1,0.6799999999999999,0.4
2,8,24,1,6,2723,4735754.484,2199842.82273,0.25,0.13,1,0,0,0,0,1,0,0,1,0.41,0.23
3,8,24,1,12,2723,4735754.484,2199842.82273,0.41,0.23,1,0,0,0,0,1,0,0,1,0.82,0.44
4,8,24,1,18,2723,4735754.484,2199842.82273,0.82,0.44,1,0,0,0,0,1,0,0,1,1.15,0.59
2,24,28,26,6,2723,4735757.579563,2199839.488992,0.2,0.07,1,0,0,0,0,1,0,0,1,0.2,0.1
3,24,28,26,12,2723,4735757.579563,2199839.488992,0.2,0.1,1,0,0,0,0,1,0,0,1,0.2,0.1
4,24,28,26,18,2723,4735757.579563,2199839.488992,0.2,0.1,0,0,1,0,0,1,0,0,1,0.2,0.1
2,9,22,25,6,2723,4735760.437071,2199836.472641,0.2,0.15,1,0,0,0,0,1,0,0,1,0.21,0.18
3,9,22,25,12,2723,4735760.437071,2199836.472641,0.21,0.18,1,0,0,0,0,1,0,0,1,0.38,0.3
4,9,22,25,18,2723,4735760.437071,2199836.472641,0.38,0.3,1,0,0,0,0,1,0,0,1,0.69,0.54
2,21,8,15,6,2723,4735779.010883,2199823.534624,0.22,0.16,1,0,0,1,0,0,0,0,1,0.36,0.23
3,21,8,15,12,2723,4735779.010883,2199823.534624,0.36,0.23,1,0,0,1,0,0,0,0,1,0.6499999999999999,0.8
4,21,8,15,18,2723,4735779.010883,2199823.534624,0.65,0.8,1,0,0,1,0,0,0,0,1,1.08,0.92
2,3,0,24,6,2723,4735763.612106,2199834.170841,0.26,0.23,1,0,0,0,0,1,0,0,1,0.38,0.27
3,3,0,24,12,2723,4735763.612106,2199834.170841,0.38,0.27,1,0,0,0,0,1,0,0,1,0.52,0.4
4,3,0,24,18,2723,4735763.612106,2199834.170841,0.52,0.4,1,0,0,0,0,1,0,0,1,0.92,0.5
2,6,5,10,6,2723,4735766.549033,2199831.630855,0.22,0.18,1,0,0,0,0,1,0,0,1,0.3,0.26
3,6,5,10,12,2723,4735766.549033,2199831.630855,0.3,0.26,1,0,0,0,0,1,0,0,1,0.4,0.34
4,6,5,10,18,2723,4735766.549033,2199831.630855,0.4,0.34,1,0,0,0,0,1,0,0,1,0.57,0.49
2,9,22,25,6,2723,4735768.692055,2199828.852654,0.23,0.15,0,0,1,0,0,1,0,0,1,0.29,0.0399999999999999
3,9,22,25,12,2723,4735768.692055,2199828.852654,0.29,0.04,0,0,1,0,0,1,0,0,1,0.3,0.9
4,9,22,25,18,2723,4735768.692055,2199828.852654,0.3,0.9,1,0,0,0,0,1,0,0,1,0.33,0.14
2,8,24,1,6,2723,4735771.708365,2199825.836523,0.28,0.14,1,0,0,0,0,1,0,0,1,0.4,0.26
3,8,24,1,12,2723,4735771.708365,2199825.836523,0.4,0.26,1,0,0,0,0,1,0,0,1,0.5,0.54
4,8,24,1,18,2723,4735771.708365,2199825.836523,0.5,0.54,1,0,0,0,0,1,0,0,1,1.29,0.8499999999999999
2,8,24,1,6,2723,4735777.105913,2199820.518283,0.25,0.07,1,0,0,0,0,1,0,0,1,0.41,0.2
3,8,24,1,12,2723,4735777.105913,2199820.518283,0.41,0.2,1,0,0,0,0,1,0,0,1,0.85,0.48
4,8,24,1,18,2723,4735777.105913,2199820.518283,0.85,0.48,1,0,0,0,0,1,0,0,1,1.29,0.62
2,9,22,25,6,2723,4735779.645934,2199817.740187,0.28,0.17,1,0,0,0,0,1,0,0,1,0.37,0.28
3,9,22,25,12,2723,4735779.645934,2199817.740187,0.37,0.28,1,0,0,0,0,1,0,0,1,0.58,0.31
4,9,22,25,18,2723,4735779.645934,2199817.740187,0.58,0.31,1,0,0,0,0,1,0,0,1,0.77,0.42
2,12,14,14,6,2723,4735777.502774,2199814.962063,0.27,0.1,1,0,0,1,0,0,0,0,1,0.4,0.1
3,12,14,14,12,2723,4735777.502774,2199814.962063,0.4,0.1,1,0,0,1,0,0,0,0,1,0.43,0.14
4,12,14,14,18,2723,4735777.502774,2199814.962063,0.43,0.14,1,0,0,1,0,0,0,0,1,0.43,0.18
2,21,8,15,6,2723,4735774.486509,2199818.295763,0.2,0.12,1,0,0,1,0,0,0,0,1,0.29,0.17
3,21,8,15,12,2723,4735774.486509,2199818.295763,0.29,0.17,1,0,0,1,0,0,0,0,1,0.52,0.37
4,21,8,15,18,2723,4735774.486509,2199818.295763,0.52,0.37,1,0,0,1,0,0,0,0,1,0.61,0.5
2,12,14,14,6,2723,4735771.70838,2199820.835771,0.23,0.13,1,0,0,1,0,0,0,0,1,0.34,0.19
3,12,14,14,12,2723,4735771.70838,2199820.835771,0.34,0.19,1,0,0,1,0,0,0,0,1,0.6000000000000001,0.55
4,12,14,14,18,2723,4735771.70838,2199820.835771,0.6,0.55,1,0,0,1,0,0,0,0,1,0.86,0.55
2,1,17,2,6,2723,4735776.629661,2199826.312643,0.25,0.09,1,0,0,1,0,0,0,0,1,0.31,0.24
3,1,17,2,12,2723,4735776.629661,2199826.312643,0.31,0.24,1,0,0,1,0,0,0,0,1,1.1,1.0
4,1,17,2,18,2723,4735776.629661,2199826.312643,1.1,1.0,1,0,0,1,0,0,0,0,1,2.51,1.9
2,12,14,14,6,2723,4735766.707785,2199825.83645,0.24,0.1,1,0,0,1,0,0,0,0,1,0.27,0.16
3,12,14,14,12,2723,4735766.707785,2199825.83645,0.27,0.16,1,0,0,1,0,0,0,0,1,0.53,0.3
4,12,14,14,18,2723,4735766.707785,2199825.83645,0.53,0.3,1,0,0,1,0,0,0,0,1,0.74,0.5700000000000001
2,1,17,2,6,2723,4735763.532847,2199829.884534,0.25,0.26,0,0,1,1,0,0,0,0,1,0.41,0.28
3,1,17,2,12,2723,4735763.532847,2199829.884534,0.41,0.28,1,0,0,1,0,0,0,0,1,0.58,0.82
4,1,17,2,18,2723,4735763.532847,2199829.884534,0.58,0.82,1,0,0,1,0,0,0,0,1,1.5,1.2
2,14,15,19,6,2723,4735761.310264,2199831.869,0.2,0.15,1,0,0,1,0,0,0,0,1,0.31,0.24
3,14,15,19,12,2723,4735761.310264,2199831.869,0.31,0.24,1,0,0,1,0,0,0,0,1,0.5700000000000001,0.63
4,14,15,19,18,2723,4735761.310264,2199831.869,0.57,0.63,1,0,0,1,0,0,0,0,1,0.8,0.8199999999999998
2,1,27,5,6,2723,4735758.532073,2199834.488376,0.25,0.07,1,0,0,1,0,0,0,0,1,0.51,0.46
3,1,27,5,12,2723,4735758.532073,2199834.488376,0.51,0.46,1,0,0,1,0,0,0,0,1,0.98,0.68
4,1,27,5,18,2723,4735758.532073,2199834.488376,0.98,0.68,1,0,0,1,0,0,0,0,1,1.45,1.15
2,1,17,2,6,2723,4735755.198438,2199836.790153,0.25,0.25,1,0,0,1,0,0,0,0,1,0.61,0.38
3,1,17,2,12,2723,4735755.198438,2199836.790153,0.61,0.38,1,0,0,1,0,0,0,0,1,1.3,0.88
4,1,17,2,18,2723,4735755.198438,2199836.790153,1.3,0.88,1,0,0,1,0,0,0,0,1,2.26,1.32
2,21,8,15,6,2723,4735752.737747,2199839.409575,0.27,0.1,1,0,0,1,0,0,0,0,1,0.31,0.23
3,21,8,15,12,2723,4735752.737747,2199839.409575,0.31,0.23,1,0,0,1,0,0,0,0,1,0.4599999999999999,0.48
4,21,8,15,18,2723,4735752.737747,2199839.409575,0.46,0.48,1,0,0,1,0,0,0,0,1,0.7,0.75
2,14,15,19,6,2723,4735749.414433,2199841.84652,0.2,0.1,1,0,0,1,0,0,0,0,1,0.48,0.28
3,14,15,19,12,2723,4735749.414433,2199841.84652,0.48,0.28,1,0,0,1,0,0,0,0,1,1.5,0.5
4,14,15,19,18,2723,4735749.414433,2199841.84652,1.5,0.5,1,0,0,1,0,0,0,0,1,1.5,0.8200000000000001
2,1,27,5,6,2723,4735746.001281,2199844.545174,0.25,0.23,1,0,0,1,0,0,0,0,1,0.44,0.36
3,1,27,5,12,2723,4735746.001281,2199844.545174,0.44,0.36,1,0,0,1,0,0,0,0,1,0.69,0.5
4,1,27,5,18,2723,4735746.001281,2199844.545174,0.69,0.5,1,0,0,1,0,0,0,0,1,1.12,0.74
2,21,8,15,6,2723,4735743.06441,2199847.640833,0.2,0.11,1,0,0,1,0,0,0,0,1,0.43,0.24
3,21,8,15,12,2723,4735743.06441,2199847.640833,0.43,0.24,1,0,0,1,0,0,0,0,1,0.73,0.5
4,21,8,15,18,2723,4735743.06441,2199847.640833,0.73,0.5,1,0,0,1,0,0,0,0,1,1.15,0.74
2,1,27,5,6,2723,4735773.613407,2199829.0115,0.25,0.11,1,0,0,1,0,0,0,0,1,0.4,0.22
3,1,27,5,12,2723,4735773.613407,2199829.0115,0.4,0.22,1,0,0,1,0,0,0,0,1,1.23,1.15
4,1,27,5,18,2723,4735773.613407,2199829.0115,1.23,1.15,1,0,0,1,0,0,0,0,1,2.6,1.86
2,14,15,19,6,2723,4735771.311513,2199831.630845,0.21,0.14,1,0,0,1,0,0,0,0,1,0.21,0.14
3,14,15,19,12,2723,4735771.311513,2199831.630845,0.21,0.14,1,0,0,1,0,0,0,0,1,0.47,0.25
4,14,15,19,18,2723,4735771.311513,2199831.630845,0.47,0.25,1,0,0,1,0,0,0,0,1,0.86,0.54
2,1,17,2,6,2723,4735768.850866,2199833.694594,0.25,0.19,1,0,0,1,0,0,0,0,1,0.43,0.3399999999999999
3,1,17,2,12,2723,4735768.850866,2199833.694594,0.43,0.34,1,0,0,1,0,0,0,0,1,1.15,0.9200000000000002
4,1,17,2,18,2723,4735768.850866,2199833.694594,1.15,0.92,0,0,1,1,0,0,0,0,1,2.3,0.92
2,1,27,5,6,2723,4735766.152147,2199836.472667,0.25,0.1,1,0,0,1,0,0,0,0,1,0.39,0.4
3,1,27,5,12,2723,4735766.152147,2199836.472667,0.39,0.4,1,0,0,1,0,0,0,0,1,1.4,1.4
4,1,27,5,18,2723,4735766.152147,2199836.472667,1.4,1.4,1,0,0,1,0,0,0,0,1,2.53,1.67
2,1,17,2,6,2723,4735762.580286,2199839.806436,0.25,0.1,1,0,0,1,0,0,0,0,1,0.33,0.31
3,1,17,2,12,2723,4735762.580286,2199839.806436,0.33,0.31,1,0,0,1,0,0,0,0,1,1.21,0.8
4,1,17,2,18,2723,4735762.580286,2199839.806436,1.21,0.8,1,0,0,1,0,0,0,0,1,2.43,0.95
2,1,27,5,6,2723,4735759.325942,2199842.743411,0.25,0.15,1,0,0,1,0,0,0,0,1,0.33,0.25
3,1,27,5,12,2723,4735759.325942,2199842.743411,0.33,0.25,1,0,0,1,0,0,0,0,1,0.51,0.52
4,1,27,5,18,2723,4735759.325942,2199842.743411,0.51,0.52,1,0,0,1,0,0,0,0,1,1.44,1.15
2,1,27,5,6,2815,4735701.651443,2200085.413073,0.25,0.14,1,0,0,1,0,0,0,0,1,0.4,0.3
3,1,27,5,12,2815,4735701.651443,2200085.413073,0.4,0.3,1,0,0,1,0,0,0,0,1,1.9,0.6499999999999999
4,1,27,5,18,2815,4735701.651443,2200085.413073,1.9,0.65,1,0,0,1,0,0,0,0,1,1.9,0.65
2,21,8,15,6,2815,4735673.949524,2200100.335537,0.2,0.12,1,0,0,1,0,0,0,0,1,0.34,0.15
3,21,8,15,12,2815,4735673.949524,2200100.335537,0.34,0.15,1,0,0,1,0,0,0,0,1,0.58,0.32
4,21,8,15,18,2815,4735673.949524,2200100.335537,0.58,0.32,1,0,0,1,0,0,0,0,1,0.58,0.39
2,1,27,5,6,2815,4735670.37762,2200102.002492,0.25,0.17,1,0,0,1,0,0,0,0,1,0.41,0.25
3,1,27,5,12,2815,4735670.37762,2200102.002492,0.41,0.25,1,0,0,1,0,0,0,0,1,0.45,0.35
4,1,27,5,18,2815,4735670.37762,2200102.002492,0.45,0.35,1,0,0,1,0,0,0,0,1,0.53,0.35
2,1,17,2,6,2815,4735666.647026,2200103.907528,0.25,0.14,1,0,0,1,0,0,0,0,1,0.3,0.39
3,1,17,2,12,2815,4735666.647026,2200103.907528,0.3,0.39,1,0,0,1,0,0,0,0,1,0.74,0.39
4,1,17,2,18,2815,4735666.647026,2200103.907528,0.74,0.39,1,0,0,1,0,0,0,0,1,0.77,0.39
2,1,27,5,6,2815,4735663.154532,2200106.685588,0.25,0.21,1,0,0,1,0,0,0,0,1,0.39,0.28
3,1,27,5,12,2815,4735663.154532,2200106.685588,0.39,0.28,1,0,0,1,0,0,0,0,1,0.63,0.35
4,1,27,5,18,2815,4735663.154532,2200106.685588,0.63,0.35,1,0,0,1,0,0,0,0,1,0.66,0.35
2,8,9,9,6,2815,4735664.900736,2200110.416294,0.25,0.1,1,0,0,0,0,1,0,0,1,0.26,0.26
3,8,9,9,12,2815,4735664.900736,2200110.416294,0.26,0.26,1,0,0,0,0,1,0,0,1,0.3,0.36
4,8,9,9,18,2815,4735664.900736,2200110.416294,0.3,0.36,1,0,0,0,0,1,0,0,1,0.3,0.36
2,3,0,24,6,2815,4735675.537011,2200104.463057,0.26,0.16,0,0,1,0,0,1,0,0,1,0.5,0.65
2,8,9,9,6,2815,4735678.235822,2200102.796226,0.2,0.12,1,0,0,0,0,1,0,0,1,0.17,0.17
3,8,9,9,12,2815,4735678.235822,2200102.796226,0.17,0.17,1,0,0,0,0,1,0,0,1,0.17,0.33
4,8,9,9,18,2815,4735678.235822,2200102.796226,0.17,0.33,1,0,0,0,0,1,0,0,1,0.2,0.33
2,1,17,2,6,2815,4735699.905205,2200087.476773,0.25,0.1,1,0,0,1,0,0,0,0,1,0.28,0.23
3,1,17,2,12,2815,4735699.905205,2200087.476773,0.28,0.23,1,0,0,1,0,0,0,0,1,0.5799999999999998,0.33
4,1,17,2,18,2815,4735699.905205,2200087.476773,0.58,0.33,1,0,0,1,0,0,0,0,1,0.58,0.33
2,8,24,1,6,2815,4735684.903337,2200100.335586,0.32,0.15,1,0,0,0,0,1,0,0,1,0.33,0.29
3,8,24,1,12,2815,4735684.903337,2200100.335586,0.33,0.29,1,0,0,0,0,1,0,0,1,0.63,0.29
4,8,24,1,18,2815,4735684.903337,2200100.335586,0.63,0.29,1,0,0,0,0,1,0,0,1,0.63,0.29
2,8,9,9,6,2815,4735688.554478,2200098.74806,0.28,0.1,1,0,0,0,0,1,0,0,1,0.34,0.2
3,8,9,9,12,2815,4735688.554478,2200098.74806,0.34,0.2,1,0,0,0,0,1,0,0,1,0.34,0.42
4,8,9,9,18,2815,4735688.554478,2200098.74806,0.34,0.42,1,0,0,0,0,1,0,0,1,0.34,0.48
2,8,9,9,6,2815,4735698.714578,2200093.271162,0.41,0.18,1,0,0,0,0,1,0,0,1,0.5,0.37
3,8,9,9,12,2815,4735698.714578,2200093.271162,0.5,0.37,1,0,0,0,0,1,0,0,1,0.57,0.47
4,8,9,9,18,2815,4735698.714578,2200093.271162,0.57,0.47,1,0,0,0,0,1,0,0,1,0.57,0.47
2,6,5,10,6,2815,4735701.730825,2200091.683646,0.22,0.16,1,0,0,0,0,1,0,0,1,0.26,0.18
3,6,5,10,12,2815,4735701.730825,2200091.683646,0.26,0.18,1,0,0,0,0,1,0,0,1,0.3,0.21
4,6,5,10,18,2815,4735701.730825,2200091.683646,0.3,0.21,1,0,0,0,0,1,0,0,1,0.39,0.21
2,3,0,24,6,2815,4735703.780703,2200090.014612,0.26,0.12,1,0,0,0,0,1,0,0,1,0.6699999999999999,0.61
3,3,0,24,12,2815,4735703.780703,2200090.014612,0.67,0.61,1,0,0,0,0,1,0,0,1,0.9,1.2
4,3,0,24,18,2815,4735703.780703,2200090.014612,0.9,1.2,1,0,0,0,0,1,0,0,1,1.49,1.2
2,7,2,29,6,2815,4735707.735315,2200093.239834,0.24,0.13,1,0,0,1,0,0,0,0,1,0.24,0.22
3,7,2,29,12,2815,4735707.735315,2200093.239834,0.24,0.22,1,0,0,1,0,0,0,0,1,0.32,0.35
4,7,2,29,18,2815,4735707.735315,2200093.239834,0.32,0.35,1,0,0,1,0,0,0,0,1,0.53,0.35
2,14,15,19,6,2815,4735705.540835,2200094.382471,0.27,0.12,0,0,1,1,0,0,0,0,1,0.27,0.12
3,14,15,19,12,2815,4735705.540835,2200094.382471,0.27,0.12,1,0,0,1,0,0,0,0,1,0.27,0.12
4,14,15,19,18,2815,4735705.540835,2200094.382471,0.27,0.12,1,0,0,1,0,0,0,0,1,0.27,0.14
2,18,19,3,6,2815,4735701.572089,2200096.60499,0.27,0.12,1,0,0,1,0,0,0,0,1,0.46,0.2299999999999999
3,18,19,3,12,2815,4735701.572089,2200096.60499,0.46,0.23,1,0,0,1,0,0,0,0,1,0.46,0.28
4,18,19,3,18,2815,4735701.572089,2200096.60499,0.46,0.28,1,0,0,1,0,0,0,0,1,0.46,0.31
2,1,27,5,6,2815,4735696.015795,2200089.77872,0.25,0.19,1,0,0,1,0,0,0,0,1,0.5,0.42
3,1,27,5,12,2815,4735696.015795,2200089.77872,0.5,0.42,1,0,0,1,0,0,0,0,1,0.95,0.5
4,1,27,5,18,2815,4735696.015795,2200089.77872,0.95,0.5,1,0,0,1,0,0,0,0,1,1.29,0.5
